Route,gc,pvr_tenderroute,gc_last,duration,distance
669,RP,2,PD,58.85,36228.5
669,RR,2,PD,27.05,21854.5
669,S,2,PD,51.2,30953.5
669,SG,2,PD,61.7,40914
669,SI,2,PD,26.2,18533.5
669,SO,2,PD,69.95,52183
669,SW,2,PD,33,20767
669,T,2,PD,29.25,22350.5
669,TB,2,PD,22.95,14658.5
669,TC,2,PD,38.35,24733
669,TF,2,PD,67.35,40917
669,TH,2,PD,35.9,21922
669,TL,2,PD,21.15,13759.5
669,TV,2,PD,58.65,39417
669,UX,2,PD,73.8,51829.5
669,V,2,PD,53.2,32481.5
669,W,2,PD,57,33234.5
669,WH,2,PD,21.35,15864.5
669,WJ,2,PD,56.35,34743.5
669,WL,2,PD,28.3,18482.5
669,WN,2,PD,44.75,27237.5
669,WS,2,PD,64.8,45424.5
669,X,2,PD,52.3,33142.5
67,A,12,NP,50.55,26651.5
67,AC,12,NP,26,14815
67,AD,12,NP,11.7,5325.5
67,AF,12,NP,37.8,21934.5
67,AH,12,NP,36.7,22847
67,AL,12,NP,44.9,21741
67,AR,12,NP,11.25,4890.5
67,AV,12,NP,40.6,26565
67,AW,12,NP,17.05,9552
67,BC,12,NP,50.65,24982.5
67,BK,12,NP,25.55,19430.5
67,BN,12,NP,34.35,16151
67,BT,12,NP,26,17878
67,BW,12,NP,18.9,13552
67,BX,12,NP,39.75,33540
67,C,12,NP,50.25,24160
67,CT,12,NP,13.6,5366
67,DT,12,NP,43.25,35948
67,DX,12,NP,24.8,20686.5
67,E,12,NP,18.3,11223.5
67,EB,12,NP,58.55,38159.5
67,FW,12,NP,47.6,30343.5
67,G,12,NP,33.75,22973.5
67,GY,12,NP,33.7,31737.5
67,HD,12,NP,31.4,22326.5
67,HF,12,NP,28.4,16259
67,HH,12,NP,45.45,31317.5
67,HK,12,NP,14.6,5908.5
67,HT,12,NP,13.45,5446.5
67,KB,12,NP,43.9,30609
67,KC,12,NP,16.2,6326
67,LI,12,NP,16.95,7931.5
67,MB,12,NP,49.6,36928
67,MG,12,NP,26.6,19021
67,MR,12,NP,45.6,33964.5
67,N,12,NP,38.6,18253
67,NP,12,NP,14.75,8281
67,NS,12,NP,27.6,22333
67,NX,12,NP,29.7,13449
67,ON,12,NP,28.6,18268
67,PA,12,NP,31.45,20544.5
67,PB,12,NP,26.9,17911
67,PD,12,NP,36.7,25041
67,PL,12,NP,43.05,20563
67,PM,12,NP,31.2,13234
67,Q,12,NP,29.05,12917
67,QB,12,NP,33,14934
67,RA,12,NP,23.9,9630.5
67,RM,12,NP,31.6,27186
67,RP,12,NP,28.35,17048.5
67,RR,12,NP,24.7,20109.5
67,S,12,NP,29.65,17820.5
67,SG,12,NP,39.2,26351
67,SI,12,NP,25.5,19178
67,SO,12,NP,35.4,22402.5
67,SW,12,NP,27.5,12495.5
67,T,12,NP,16.8,10387
67,TB,12,NP,47.2,34097
67,TC,12,NP,52.3,26760.5
67,TF,12,NP,48,30451.5
67,TH,12,NP,44.45,21766
67,TL,12,NP,39.05,28641
67,TV,12,NP,50.15,35300
67,UX,12,NP,42.45,32280.5
67,V,12,NP,33.95,20733
67,W,12,NP,22.9,14155.5
67,WH,12,NP,22.5,17741
67,WJ,12,NP,26.5,16089.5
67,WL,12,NP,28.6,12739
67,WN,12,NP,8.6,3545
67,WS,12,NP,41.2,29454
67,X,12,NP,27.85,17685.5
670,A,2,AF,22.8,14265.5
670,AC,2,AF,25.5,15348.5
670,AD,2,AF,40.1,28288.5
670,AF,2,AF,9.3,4176.5
670,AH,2,AF,20.05,11376.5
670,AL,2,AF,17.85,8695.5
670,AR,2,AF,46.25,26183.5
670,AV,2,AF,24.35,14750
670,AW,2,AF,47.85,35869.5
670,BC,2,AF,26.3,14846
670,BK,2,AF,46.7,27931.5
670,BN,2,AF,15.1,8696
670,BT,2,AF,38.85,24024.5
670,BW,2,AF,37.7,18536.5
670,BX,2,AF,44.8,31559
670,C,2,AF,25.7,14985
670,CT,2,AF,38.3,18124
670,DT,2,AF,48.3,33967.5
670,DX,2,AF,44,26925.5
670,E,2,AF,48.1,34955.5
670,EB,2,AF,29.7,19080
670,FW,2,AF,27.25,16082.5
670,G,2,AF,28.45,18402.5
670,GY,2,AF,52.8,37976.5
670,HD,2,AF,35.95,22719
670,HF,2,AF,47.35,34780.5
670,HH,2,AF,29.75,19272.5
670,HK,2,AF,34.25,16494
670,HT,2,AF,35.85,20810
670,KB,2,AF,29.35,16504
670,KC,2,AF,32.4,15361.5
670,LI,2,AF,42.3,22089.5
670,MB,2,AF,45.85,28885.5
670,MG,2,AF,36.35,19107.5
670,MR,2,AF,50.7,35607
670,N,2,AF,19.3,10798
670,NP,2,AF,47.75,28494
670,NS,2,AF,55.6,36065.5
670,NX,2,AF,26.35,13748.5
670,ON,2,AF,23.45,14215
670,PA,2,AF,26.2,15974
670,PB,2,AF,55.55,39465.5
670,PD,2,AF,45.75,24382.5
670,PL,2,AF,15.05,7438
670,PM,2,AF,24.95,12778.5
670,Q,2,AF,19,10141.5
670,QB,2,AF,11.65,6353.5
670,RA,2,AF,20.9,10549.5
670,RM,2,AF,50.8,33424.5
670,RP,2,AF,24.5,12966
670,RR,2,AF,43.8,26348.5
670,S,2,AF,16.3,7351
670,SG,2,AF,23.75,15518
670,SI,2,AF,42.6,23110
670,SO,2,AF,33.1,21568
670,SW,2,AF,14.4,7737.5
670,T,2,AF,45.3,24138.5
670,TB,2,AF,40.7,24770.5
670,TC,2,AF,30.2,18711
670,TF,2,AF,27.25,15767.5
670,TH,2,AF,22.3,13717
670,TL,2,AF,29.2,17479
670,TV,2,AF,18.55,14267
670,UX,2,AF,36.25,27795
670,V,2,AF,16.1,8405.5
670,W,2,AF,28.95,17817
670,WH,2,AF,38.1,20358.5
670,WJ,2,AF,23.55,12400.5
670,WL,2,AF,18.55,9963.5
670,WN,2,AF,40.75,28536.5
670,WS,2,AF,26.85,20029
670,X,2,AF,19.4,10163
671,A,1,TV,19.45,12719
671,AC,1,TV,38.15,23726.5
671,AD,1,TV,50.65,37576.5
671,AF,1,TV,19.4,13216
671,AH,1,TV,26.75,14115.5
671,AL,1,TV,21.55,12895.5
671,AR,1,TV,58.7,41768.5
671,AV,1,TV,26.75,13711.5
671,AW,1,TV,58.35,45157
671,BC,1,TV,30.3,17972.5
671,BK,1,TV,61.6,40443
671,BN,1,TV,29.75,17728
671,BT,1,TV,49.35,33312
671,BW,1,TV,52.5,31048
671,BX,1,TV,59.5,43035
671,C,1,TV,29.65,18366.5
671,CT,1,TV,53.1,30635
671,DT,1,TV,63,45443
671,DX,1,TV,58.85,39436
671,E,1,TV,58.65,44243
671,EB,1,TV,23.85,15038
671,FW,1,TV,19.2,10242
671,G,1,TV,38.35,25872.5
671,GY,1,TV,67.7,50487.5
671,HD,1,TV,45.65,30064.5
671,HF,1,TV,57.85,44067.5
671,HH,1,TV,30.4,17061
671,HK,1,TV,49.1,29005
671,HT,1,TV,50.65,31082
671,KB,1,TV,43.85,26430
671,KC,1,TV,48.2,27561
671,LI,1,TV,57.2,34600
671,MB,1,TV,51.45,35233
671,MG,1,TV,51.2,31456
671,MR,1,TV,65.35,47082
671,N,1,TV,33.1,19794
671,NP,1,TV,58.45,43997.5
671,NS,1,TV,70.35,52504.5
671,NX,1,TV,41.15,26098
671,ON,1,TV,33.15,21560.5
671,PA,1,TV,36.05,23443.5
671,PB,1,TV,66.05,48753.5
671,PD,1,TV,60.6,36732
671,PL,1,TV,23,13140
671,PM,1,TV,39.75,25128
671,Q,1,TV,33.8,22490
671,QB,1,TV,27.8,18798.5
671,RA,1,TV,36.4,23411
671,RM,1,TV,65.65,45936
671,RP,1,TV,36.5,20426
671,RR,1,TV,58.7,38859.5
671,S,1,TV,27.85,17181.5
671,SG,1,TV,29.05,14659.5
671,SI,1,TV,57.45,35621
671,SO,1,TV,42.8,28913
671,SW,1,TV,29.5,20015
671,T,1,TV,60.15,36649
671,TB,1,TV,48.45,32649
671,TC,1,TV,33.45,21780
671,TF,1,TV,18.5,9939
671,TH,1,TV,31.45,19011.5
671,TL,1,TV,43.85,28954
671,TV,1,TV,10.4,6594
671,UX,1,TV,45.25,35350.5
671,V,1,TV,25.7,16665.5
671,W,1,TV,40.55,28321.5
671,WH,1,TV,52.95,32869
671,WJ,1,TV,36.15,20778.5
671,WL,1,TV,33.35,22312
671,WN,1,TV,51.25,37824.5
671,WS,1,TV,35.65,26563.5
671,X,1,TV,32.95,20617.5
673,A,1,DX,56,35464
673,AC,1,DX,39.7,35737.5
673,AD,1,DX,21.55,20898
673,AF,1,DX,48.2,29456
673,AH,1,DX,52.15,37047.5
673,AL,1,DX,50.4,30553
673,AR,1,DX,24.05,21215.5
673,AV,1,DX,56.05,40765.5
673,AW,1,DX,14.45,13623.5
673,BC,1,DX,54.7,35965
673,BK,1,DX,8.6,6160
673,BN,1,DX,39.9,24963
673,BT,1,DX,39.55,36565.5
673,BW,1,DX,15.55,12425.5
673,BX,1,DX,32.3,28510
673,C,1,DX,54.9,36345
673,CT,1,DX,18.5,13704.5
673,DT,1,DX,35.8,30919
673,DX,1,DX,7.7,5812.5
673,E,1,DX,23.6,21243.5
673,EB,1,DX,65.5,41079
673,FW,1,DX,63.05,44544
673,G,1,DX,47.9,43369.5
673,GY,1,DX,14.35,15508
673,HD,1,DX,44.9,41013.5
673,HF,1,DX,38.7,32489.5
673,HH,1,DX,60.9,45518
673,HK,1,DX,20.4,14238
673,HT,1,DX,35.05,22410.5
673,KB,1,DX,36.5,25580
673,KC,1,DX,33.65,19108
673,LI,1,DX,16.45,13191.5
673,MB,1,DX,42.2,31898.5
673,MG,1,DX,19.2,13992
673,MR,1,DX,38.2,28935
673,N,1,DX,43.2,29889
673,NP,1,DX,21.15,19116.5
673,NS,1,DX,10.2,8425
673,NX,1,DX,27.5,18440
673,ON,1,DX,42.35,38021.5
673,PA,1,DX,45.6,40940.5
673,PB,1,DX,34.1,31333.5
673,PD,1,DX,29.3,20012
673,PL,1,DX,48.5,29375
673,PM,1,DX,31.45,20532
673,Q,1,DX,33.2,20153
673,QB,1,DX,38.5,23746.5
673,RA,1,DX,31,19368
673,RM,1,DX,11.95,10389
673,RP,1,DX,43.4,37812.5
673,RR,1,DX,8.95,6391.5
673,S,1,DX,46.65,32009
673,SG,1,DX,54.65,40551.5
673,SI,1,DX,12.05,8396.5
673,SO,1,DX,48.95,41090.5
673,SW,1,DX,33,21308
673,T,1,DX,16.6,13014.5
673,TB,1,DX,39.8,29067.5
673,TC,1,DX,52.8,36322
673,TF,1,DX,63.45,44652
673,TH,1,DX,48.7,32747
673,TL,1,DX,31.6,23611.5
673,TV,1,DX,60.1,41106
673,UX,1,DX,56.6,52676.5
673,V,1,DX,49.4,34933.5
673,W,1,DX,36.4,32843.5
673,WH,1,DX,13.3,10389
673,WJ,1,DX,42.2,37380.5
673,WL,1,DX,33.5,20203
673,WN,1,DX,23.95,22459.5
673,WS,1,DX,55.95,50565.5
673,X,1,DX,45.9,32605.5
674,A,1,RR,67.6,45352
674,AC,1,RR,46.15,41220
674,AD,1,RR,28.05,26380
674,AF,1,RR,59.8,39344.5
674,AH,1,RR,58.85,50874
674,AL,1,RR,62,40441.5
674,AR,1,RR,30.55,26698
674,AV,1,RR,62.85,54565.5
674,AW,1,RR,20.9,19105.5
674,BC,1,RR,66.3,45853.5
674,BK,1,RR,14.7,11694.5
674,BN,1,RR,51.45,34851.5
674,BT,1,RR,46,42048
674,BW,1,RR,26.2,23007
674,BX,1,RR,43.9,38398.5
674,C,1,RR,66.5,46233
674,CT,1,RR,26.85,22366
674,DT,1,RR,47.4,40807
674,DX,1,RR,15.65,12005.5
674,E,1,RR,30.1,26725.5
674,EB,1,RR,77.05,50967
674,FW,1,RR,71.25,59395.5
674,G,1,RR,54.4,48851.5
674,GY,1,RR,18.85,14374.5
674,HD,1,RR,51.4,46496
674,HF,1,RR,45.15,37971
674,HH,1,RR,67.65,59989.5
674,HK,1,RR,28.95,23295
674,HT,1,RR,42.85,32809.5
674,KB,1,RR,48.1,35468.5
674,KC,1,RR,42.7,28598.5
674,LI,1,RR,23.4,20649.5
674,MB,1,RR,53.75,41786.5
674,MG,1,RR,30.8,23880
674,MR,1,RR,49.8,38823.5
674,N,1,RR,54.8,39777.5
674,NP,1,RR,27.65,24599
674,NS,1,RR,4.8,4159
674,NX,1,RR,39.1,28328.5
674,ON,1,RR,48.85,43504
674,PA,1,RR,52.1,46423
674,PB,1,RR,40.55,36815
674,PD,1,RR,40.85,29900
674,PL,1,RR,60.1,39263.5
674,PM,1,RR,43.05,30420.5
674,Q,1,RR,44.8,30041.5
674,QB,1,RR,50.1,33635
674,RA,1,RR,42.6,29256
674,RM,1,RR,16.55,10696
674,RP,1,RR,49.9,43294.5
674,RR,1,RR,18.25,13740
674,S,1,RR,55.95,47226.5
674,SG,1,RR,61.5,54351.5
674,SI,1,RR,23.8,18425
674,SO,1,RR,55.4,46572.5
674,SW,1,RR,44.6,31196
674,T,1,RR,23.15,18797.5
674,TB,1,RR,51.35,38955.5
674,TC,1,RR,64.4,46210.5
674,TF,1,RR,71.7,59504
674,TH,1,RR,60.3,42635.5
674,TL,1,RR,43.2,33500
674,TV,1,RR,71.7,50994.5
674,UX,1,RR,63.05,58158.5
674,V,1,RR,59.45,51548.5
674,W,1,RR,42.85,38325
674,WH,1,RR,24.9,20277
674,WJ,1,RR,48.65,42863
674,WL,1,RR,45.05,30091.5
674,WN,1,RR,30.45,27941.5
674,WS,1,RR,62.4,56047.5
674,X,1,RR,54.95,47576
677,A,1,BK,61.75,39833.5
677,AC,1,BK,39.8,33266
677,AD,1,BK,21.7,18426
677,AF,1,BK,53.9,33825.5
677,AH,1,BK,52.45,42920
677,AL,1,BK,56.15,34923
677,AR,1,BK,24.2,18744
677,AV,1,BK,56.45,46611.5
677,AW,1,BK,14.55,11151
677,BC,1,BK,60.45,40335
677,BK,1,BK,10.8,6447
677,BN,1,BK,45.6,29332.5
677,BT,1,BK,39.65,34094
677,BW,1,BK,19.95,12927.5
677,BX,1,BK,38.05,32879.5
677,C,1,BK,60.65,40714.5
677,CT,1,BK,20.8,14841.5
677,DT,1,BK,41.55,35288.5
677,DX,1,BK,13.65,8359.5
677,E,1,BK,23.75,18771.5
677,EB,1,BK,71.2,45448.5
677,FW,1,BK,64.85,51441.5
677,G,1,BK,48,40897.5
677,GY,1,BK,20.8,19210
677,HD,1,BK,45,38542
677,HF,1,BK,38.8,30017
677,HH,1,BK,61.3,52035.5
677,HK,1,BK,22.9,15770.5
677,HT,1,BK,36.45,24855
677,KB,1,BK,42.2,29949.5
677,KC,1,BK,36.7,21074
677,LI,1,BK,17.4,13125
677,MB,1,BK,47.85,36268
677,MG,1,BK,24.9,18361.5
677,MR,1,BK,43.9,33305
677,N,1,BK,48.95,34259
677,NP,1,BK,21.3,16645
677,NS,1,BK,11.5,9146.5
677,NX,1,BK,33.2,22809.5
677,ON,1,BK,42.5,35550
677,PA,1,BK,45.75,38469
677,PB,1,BK,34.2,28861
677,PD,1,BK,35,24381.5
677,PL,1,BK,54.25,33744.5
677,PM,1,BK,37.15,24901.5
677,Q,1,BK,38.9,24523
677,QB,1,BK,44.25,28116
677,RA,1,BK,36.7,23737.5
677,RM,1,BK,18.45,14091.5
677,RP,1,BK,43.55,35340.5
677,RR,1,BK,15.3,11423
677,S,1,BK,49.6,39272.5
677,SG,1,BK,55.15,46397.5
677,SI,1,BK,17.85,12881
677,SO,1,BK,49.05,38618.5
677,SW,1,BK,38.75,25677.5
677,T,1,BK,17.15,11273
677,TB,1,BK,45.5,33437
677,TC,1,BK,58.55,40691.5
677,TF,1,BK,65.3,51550
677,TH,1,BK,54.4,37117
677,TL,1,BK,37.35,27981
677,TV,1,BK,65.85,45475.5
677,UX,1,BK,56.7,50204.5
677,V,1,BK,53.1,43594.5
677,W,1,BK,36.5,30371
677,WH,1,BK,19.05,14758.5
677,WJ,1,BK,42.3,34909
677,WL,1,BK,39.2,24573
677,WN,1,BK,24.05,19987.5
677,WS,1,BK,56.05,48093.5
677,X,1,BK,48.6,39622
678,A,4,WH,51.05,30637.5
678,AC,4,WH,39.65,35025
678,AD,4,WH,21.45,20185.5
678,AF,4,WH,43.2,24629.5
678,AH,4,WH,52.05,36335
678,AL,4,WH,45.45,25726.5
678,AR,4,WH,23.25,16577.5
678,AV,4,WH,55.95,40052.5
678,AW,4,WH,14.35,12910.5
678,BC,4,WH,49.75,31138.5
678,BK,4,WH,10,6064
678,BN,4,WH,34.9,20136.5
678,BT,4,WH,39.45,35853
678,BW,4,WH,10.35,6241.5
678,BX,4,WH,27.35,23683.5
678,C,4,WH,49.95,31518.5
678,CT,4,WH,15.7,9449.5
678,DT,4,WH,30.85,26092
678,DX,4,WH,8.6,6449
678,E,4,WH,23.55,20530.5
678,EB,4,WH,60.5,36252.5
678,FW,4,WH,62.1,35898.5
678,G,4,WH,47.85,42656.5
678,GY,4,WH,17.45,17500
678,HD,4,WH,44.85,40301
678,HF,4,WH,38.6,31776.5
678,HH,4,WH,60.85,44805
678,HK,4,WH,17.4,9587.5
678,HT,4,WH,32.8,16417
678,KB,4,WH,31.5,20753.5
678,KC,4,WH,30.85,14852.5
678,LI,4,WH,12.8,8422.5
678,MB,4,WH,37.2,27071.5
678,MG,4,WH,14.2,9165.5
678,MR,4,WH,33.2,24108.5
678,N,4,WH,38.25,25062.5
678,NP,4,WH,21.05,18404
678,NS,4,WH,17.7,13675.5
678,NX,4,WH,22.5,13613.5
678,ON,4,WH,42.25,37309
678,PA,4,WH,45.55,40228
678,PB,4,WH,34.05,30620.5
678,PD,4,WH,24.3,15185.5
678,PL,4,WH,43.55,24548.5
678,PM,4,WH,26.45,15705.5
678,Q,4,WH,28.2,15326.5
678,QB,4,WH,33.55,18919.5
678,RA,4,WH,26,14541.5
678,RM,4,WH,15.45,12948
678,RP,4,WH,43.35,37099.5
678,RR,4,WH,8.45,5872
678,S,4,WH,44.65,22997.5
678,SG,4,WH,54.6,39838.5
678,SI,4,WH,8.55,5028.5
678,SO,4,WH,48.85,40377.5
678,SW,4,WH,28.05,16481.5
678,T,4,WH,13.7,9786
678,TB,4,WH,34.8,24240.5
678,TC,4,WH,47.85,31495.5
678,TF,4,WH,62.55,36006.5
678,TH,4,WH,43.7,27920.5
678,TL,4,WH,26.65,18784.5
678,TV,4,WH,55.15,36279.5
678,UX,4,WH,56.55,51963.5
678,V,4,WH,46.65,24524.5
678,W,4,WH,36.35,32130.5
678,WH,4,WH,7.2,4773
678,WJ,4,WH,42.15,36668
678,WL,4,WH,28.5,15376.5
678,WN,4,WH,23.85,21746.5
678,WS,4,WH,55.85,49852.5
678,X,4,WH,43.25,22742
679,A,4,RR,60.2,36651.5
679,AC,4,RR,35.7,30206
679,AD,4,RR,17.55,15366.5
679,AF,4,RR,51.3,34570.5
679,AH,4,RR,48.35,39861
679,AL,4,RR,54.6,31741
679,AR,4,RR,20.05,15684.5
679,AV,4,RR,52.35,43552
679,AW,4,RR,10.45,8092
679,BC,4,RR,58.8,38895.5
679,BK,4,RR,10.75,8207
679,BN,4,RR,44.05,26151
679,BT,4,RR,35.55,31034
679,BW,4,RR,18,11685
679,BX,4,RR,36.4,31440.5
679,C,4,RR,59,39275
679,CT,4,RR,18.9,13655
679,DT,4,RR,39.9,33848.5
679,DX,4,RR,12.45,10369
679,E,4,RR,17.8,12802
679,EB,4,RR,69.6,42266.5
679,FW,4,RR,60.75,48382
679,G,4,RR,43.9,37838
679,GY,4,RR,21.3,21418
679,HD,4,RR,40.9,35482.5
679,HF,4,RR,34.1,25150.5
679,HH,4,RR,57.2,48976
679,HK,4,RR,21,14584
679,HT,4,RR,32.35,21796
679,KB,4,RR,40.6,28510
679,KC,4,RR,34.8,19888
679,LI,4,RR,15.4,10914
679,MB,4,RR,46.2,34828.5
679,MG,4,RR,23.3,16921.5
679,MR,4,RR,42.3,31865.5
679,N,4,RR,47.3,32819.5
679,NP,4,RR,17.15,13585
679,NS,4,RR,13.75,11530.5
679,NX,4,RR,31.6,21370
679,ON,4,RR,38.35,32490.5
679,PA,4,RR,41.6,35409.5
679,PB,4,RR,29.1,22723.5
679,PD,4,RR,33.4,22941.5
679,PL,4,RR,52.7,30563
679,PM,4,RR,35.5,23462.5
679,Q,4,RR,37.5,23202
679,QB,4,RR,42.7,24934
679,RA,4,RR,34.8,20293
679,RM,4,RR,19.3,16866
679,RP,4,RR,39.4,32281
679,RR,4,RR,13.65,10947.5
679,S,4,RR,45.5,36213
679,SG,4,RR,51,43338
679,SI,4,RR,17.45,13743.5
679,SO,4,RR,44.95,35559
679,SW,4,RR,37.2,22495.5
679,T,4,RR,13.25,8906.5
679,TB,4,RR,43.9,31997.5
679,TC,4,RR,56.9,39252
679,TF,4,RR,61.2,48490.5
679,TH,4,RR,52.8,35677.5
679,TL,4,RR,35.7,26541.5
679,TV,4,RR,63.7,47935.5
679,UX,4,RR,52.6,47145
679,V,4,RR,49,40535
679,W,4,RR,32.4,27312
679,WH,4,RR,18.4,13656.5
679,WJ,4,RR,38.2,31849.5
679,WL,4,RR,37.75,23252
679,WN,4,RR,19.95,16928
679,WS,4,RR,51.95,45034
679,X,4,RR,44.5,36562.5
681,A,12,FW,28.7,16917.5
681,AC,12,FW,29.3,19223
681,AD,12,FW,41.55,30994
681,AF,12,FW,21.05,11995
681,AH,12,FW,11.5,6064.5
681,AL,12,FW,29.85,16278.5
681,AR,12,FW,49.6,35186
681,AV,12,FW,8.65,4151.5
681,AW,12,FW,49.3,38575
681,BC,12,FW,38.85,22279.5
681,BK,12,FW,59.95,43467.5
681,BN,12,FW,32.35,20070
681,BT,12,FW,40.25,26730
681,BW,12,FW,52.05,28343
681,BX,12,FW,62,42207
681,C,12,FW,38.2,22419.5
681,CT,12,FW,52.2,27734
681,DT,12,FW,65.5,44615
681,DX,12,FW,58.85,44319.5
681,E,12,FW,49.55,37661
681,EB,12,FW,33.1,19237
681,FW,12,FW,10.65,4684.5
681,G,12,FW,23.35,11244
681,GY,12,FW,67.7,55370.5
681,HD,12,FW,36.35,23788
681,HF,12,FW,48.75,37486
681,HH,12,FW,14.05,7294.5
681,HK,12,FW,48.2,26104.5
681,HT,12,FW,42.65,29891
681,KB,12,FW,46.55,27878.5
681,KC,12,FW,43.6,23871.5
681,LI,12,FW,56.2,37870.5
681,MB,12,FW,59.7,39007
681,MG,12,FW,52.3,30196.5
681,MR,12,FW,67.8,46254.5
681,N,12,FW,36.55,22172.5
681,NP,12,FW,49.4,37415
681,NS,12,FW,64.85,53494
681,NX,12,FW,42.3,24837.5
681,ON,12,FW,24.05,14978
681,PA,12,FW,26.95,16862
681,PB,12,FW,56.95,42171
681,PD,12,FW,61.7,35471.5
681,PL,12,FW,29.4,15390
681,PM,12,FW,41.3,23810.5
681,Q,12,FW,35.4,21173
681,QB,12,FW,28.85,17727.5
681,RA,12,FW,35,20735.5
681,RM,12,FW,65.65,50818.5
681,RP,12,FW,27.55,14711
681,RR,12,FW,58.7,43742.5
681,S,12,FW,23.15,13863.5
681,SG,12,FW,10.75,4989
681,SI,12,FW,57.45,32958.5
681,SO,12,FW,32.8,21880
681,SW,12,FW,31.7,19112
681,T,12,FW,55.65,37813.5
681,TB,12,FW,55.15,35380.5
681,TC,12,FW,42.5,26448.5
681,TF,12,FW,10.55,4587
681,TH,12,FW,37.4,22235
681,TL,12,FW,46.4,28853.5
681,TV,12,FW,21.6,12551.5
681,UX,12,FW,28.45,20211
681,V,12,FW,18.9,11135.5
681,W,12,FW,31.45,21739
681,WH,12,FW,53.25,30531.5
681,WJ,12,FW,28.15,15065
681,WL,12,FW,34.9,20995
681,WN,12,FW,42.15,31242
681,WS,12,FW,18.55,11406
681,X,12,FW,27.7,16900.5
684,A,1,MB,35.5,23061
684,AC,1,MB,65.65,38396.5
684,AD,1,MB,59.5,50136.5
684,AF,1,MB,48.75,29399.5
684,AH,1,MB,64.05,38417.5
684,AL,1,MB,39.2,24447
684,AR,1,MB,56.1,37439.5
684,AV,1,MB,67.75,42161.5
684,AW,1,MB,52.4,42861.5
684,BC,1,MB,29.95,18580
684,BK,1,MB,46.3,34201.5
684,BN,1,MB,36.25,21735
684,BT,1,MB,76.2,55098.5
684,BW,1,MB,38.1,27176.5
684,BX,1,MB,26.3,17048.5
684,C,1,MB,29.45,18313
684,CT,1,MB,43.2,30375.5
684,DT,1,MB,29.8,19457
684,DX,1,MB,43.5,33195.5
684,E,1,MB,61.6,50481.5
684,EB,1,MB,42.8,26207
684,FW,1,MB,61.5,38729
684,G,1,MB,71.55,44437
684,GY,1,MB,52.4,44246.5
684,HD,1,MB,77.9,57641
684,HF,1,MB,76.65,61727.5
684,HH,1,MB,72.3,45171.5
684,HK,1,MB,44.9,30513.5
684,HT,1,MB,60.3,37342.5
684,KB,1,MB,27.65,16399.5
684,KC,1,MB,56.7,31262.5
684,LI,1,MB,42.55,31064.5
684,MB,1,MB,8.85,5114
684,MG,1,MB,32.5,22986.5
684,MR,1,MB,32.15,21096.5
684,N,1,MB,30.05,18621
684,NP,1,MB,58.1,39154.5
684,NS,1,MB,55.2,42335.5
684,NX,1,MB,34.5,21530.5
684,ON,1,MB,66.75,40374
684,PA,1,MB,69.25,42008
684,PB,1,MB,72.1,60571.5
684,PD,1,MB,35.5,21493.5
684,PL,1,MB,41.1,25535
684,PM,1,MB,36.05,21434
684,Q,1,MB,38.35,22851.5
684,QB,1,MB,43.65,25766.5
684,RA,1,MB,44.3,26111.5
684,RM,1,MB,50.35,39694.5
684,RP,1,MB,65.25,38143
684,RR,1,MB,43.4,32618.5
684,S,1,MB,56.25,32648
684,SG,1,MB,66.45,41947.5
684,SI,1,MB,42.5,29297.5
684,SO,1,MB,76.35,47727
684,SW,1,MB,41.85,24708.5
684,T,1,MB,45.5,33113.5
684,TB,1,MB,11.9,7193
684,TC,1,MB,23.8,15342
684,TF,1,MB,60.9,38426
684,TH,1,MB,26.85,16992
684,TL,1,MB,25.1,15360.5
684,TV,1,MB,49.75,32037
684,UX,1,MB,79.15,55244.5
684,V,1,MB,57.95,33514.5
684,W,1,MB,67.35,37443.5
684,WH,1,MB,37.65,26628.5
684,WJ,1,MB,62.75,36658
684,WL,1,MB,38.65,22901
684,WN,1,MB,61,38001
684,WS,1,MB,69.55,46457.5
684,X,1,MB,58.45,34747
685,A,1,TC,21.3,13704
685,AC,1,TC,53.95,31784
685,AD,1,TC,65.3,53971
685,AF,1,TC,36.55,21848
685,AH,1,TC,51.9,30866
685,AL,1,TC,26.1,15448
685,AR,1,TC,61.9,41274.5
685,AV,1,TC,54.95,33563
685,AW,1,TC,58.15,46696.5
685,BC,1,TC,16.8,9580.5
685,BK,1,TC,52,38036.5
685,BN,1,TC,25.3,14836
685,BT,1,TC,69.6,41629
685,BW,1,TC,43.8,31011.5
685,BX,1,TC,36.8,26472
685,C,1,TC,16,9435
685,CT,1,TC,49,34210.5
685,DT,1,TC,40.3,28880
685,DX,1,TC,49.3,37030.5
685,E,1,TC,67.3,54316.5
685,EB,1,TC,28.05,15989
685,FW,1,TC,47.3,29372
685,G,1,TC,59.9,37825
685,GY,1,TC,58.1,48081.5
685,HD,1,TC,67.55,42266
685,HF,1,TC,78.1,52384.5
685,HH,1,TC,58.55,36191
685,HK,1,TC,50.5,30539.5
685,HT,1,TC,57.15,29738.5
685,KB,1,TC,25.1,15348
685,KC,1,TC,51.6,27230
685,LI,1,TC,48.3,34899.5
685,MB,1,TC,20.3,14384.5
685,MG,1,TC,38.25,26821.5
685,MR,1,TC,42.7,30519.5
685,N,1,TC,22.95,13800
685,NP,1,TC,63.9,42989
685,NS,1,TC,60.9,46170.5
685,NX,1,TC,37.35,22636
685,ON,1,TC,55.1,33762
